comment_id,comment_text,video_title,channel_name,likes,reply_count,published_date,vader_compound,tb_polarity,tb_subjectivity,sentiment_label,language_detected
CMT00506,"This is pure gold, thank you for sharing! 👍",Machine Learning Crash Course,TechWithTim,8,1,2025-05-25 21:01:00,0.51,0.2693,0.8777,Positive,English
CMT00507,This video is way too long and covers nothing useful. 👎,Computer Vision with OpenCV,freeCodeCamp,24,25,2025-04-22 06:18:00,-0.7054,-0.4079,0.6297,Negative,English
CMT00508,"Absolutely brilliant explanation, 10 out of 10! 😊",Neural Networks Tutorial,Sentdex,86,24,2025-04-05 10:54:00,0.8109,0.5635,0.4011,Positive,English
CMT00509,"You are a genius, this was so helpful for my exam! Keep it up! 👍",Neural Networks Tutorial,CodeBasics,149,19,2025-02-02 15:48:00,0.6698,0.7904,0.1875,Positive,Hindi
CMT00510,"I cannot believe this has so many views, very disappointing. Please reply. 💀",Python Tutorial for Beginners,StatQuest,12,4,2025-05-21 18:24:00,-0.4521,-0.5479,0.5936,Negative,English
CMT00511,The slides are visible and readable. Great work. 👀,Web Development with Flask,Programming with Mosh,4,0,2024-12-15 12:06:00,-0.0351,0.0072,0.4425,Neutral,English
CMT00512,I have been struggling with this for days and you explained it so simply! 🔥,Machine Learning Crash Course,CampusX,27,3,2024-12-11 05:01:00,0.2828,0.6657,0.5307,Positive,English
CMT00513,"Stopped watching at 2 minutes, absolute waste of my time. 🤦",SQL for Data Analysis,Programming with Mosh,26,0,2024-11-20 12:36:00,-0.456,-0.1437,0.4122,Negative,Hinglish
CMT00514,I am going to try this method later. Please reply. 📌,Web Development with Flask,CodeBasics,10,9,2024-11-02 11:27:00,0.0153,-0.0235,0.2614,Neutral,Hinglish
CMT00515,The video covers the basic points. Please reply. 🙄,Neural Networks Tutorial,KrishNaik,0,0,2024-04-07 18:21:00,-0.0229,-0.0188,0.3187,Neutral,Hinglish
CMT00516,"Outstanding content, very well explained! Please reply. 🎉",Natural Language Processing Basics,StatQuest,1,2,2024-11-16 06:26:00,0.3765,0.1228,0.4218,Positive,Hinglish
CMT00517,"You are a genius, this was so helpful for my exam! Please reply. 👍",SQL for Data Analysis,KrishNaik,23,21,2025-04-23 08:59:00,0.2198,0.0677,0.6103,Positive,Hinglish
CMT00518,Third video I watched on this topic today. Great work. 💭,SQL for Data Analysis,CodeBasics,8,3,2024-06-03 23:43:00,0.0181,-0.0352,0.7124,Neutral,English
CMT00519,"The explanation is crystal clear, thank you so much! Great work. 🎉",Data Science with Pandas,CampusX,218,43,2024-08-29 12:15:00,0.6459,0.8537,0.1908,Positive,English
CMT00520,"Your teaching style is wonderful, please make more videos! Keep it up! 💯",Python Tutorial for Beginners,KrishNaik,8,2,2024-10-06 04:01:00,0.4863,0.5818,0.3067,Positive,English
CMT00521,"Terrible explanation, I understand nothing after watching this. 😡",Machine Learning Crash Course,3Blue1Brown,9,9,2024-11-01 02:57:00,-0.084,-0.5385,0.8641,Negative,English
CMT00522,The audio quality is so bad I cannot even hear properly. Thanks! 💀,Machine Learning Crash Course,Programming with Mosh,4,5,2025-05-27 03:33:00,-0.6169,-0.2022,0.6314,Negative,Hinglish
CMT00523,Just here to understand the basics. Great work. 🤔,Web Development with Flask,Programming with Mosh,17,12,2024-08-29 13:13:00,-0.0003,-0.0328,0.2154,Neutral,English
CMT00524,This topic was covered in my class too. Keep it up! 😐,Computer Vision with OpenCV,3Blue1Brown,9,1,2024-11-20 17:27:00,-0.0073,0.029,0.4799,Neutral,English
CMT00525,The video is around 15 minutes long. 🙄,Reinforcement Learning Guide,TechWithTim,9,10,2024-02-25 22:58:00,-0.011,0.0173,0.731,Neutral,English
CMT00526,I came here to learn but left more confused than before. Please reply. 👎,Deep Learning Explained,freeCodeCamp,6,6,2024-01-09 12:59:00,-0.3894,-0.3344,0.8824,Negative,English
CMT00527,I have been struggling with this for days and you explained it so simply! Keep it up! 👍,Web Development with Flask,StatQuest,26,25,2024-02-04 08:55:00,0.3296,0.8664,0.1641,Positive,Tamil
CMT00528,"Amazing quality content, you are a legend! 💯",Data Science with Pandas,CampusX,15,16,2024-03-08 11:26:00,0.9209,0.3661,0.5817,Positive,Hinglish
CMT00529,This video is absolutely amazing! Loved every second of it! 👍,SQL for Data Analysis,CodeBasics,2,0,2025-02-14 06:40:00,0.7663,0.6593,0.3444,Positive,Hinglish
CMT00530,I have been struggling with this for days and you explained it so simply! Please reply. 👍,Neural Networks Tutorial,3Blue1Brown,100,28,2025-05-04 23:08:00,0.5354,0.9712,0.3085,Positive,Hindi
CMT00531,Will come back to this later when I need it. Keep it up! 👀,Neural Networks Tutorial,Programming with Mosh,8,3,2024-01-22 00:59:00,-0.0241,-0.0068,0.5468,Neutral,Hinglish
CMT00532,"The explanation is crystal clear, thank you so much! 👍",Neural Networks Tutorial,Programming with Mosh,408,27,2024-09-23 04:05:00,0.9657,0.2384,0.8664,Positive,English
CMT00533,"Perfect explanation, exactly what I was looking for! 🙌",SQL for Data Analysis,Sentdex,284,14,2024-07-27 06:55:00,0.459,0.924,0.7507,Positive,English
CMT00534,"Horrible video, the examples make no sense at all. Great work. 😤",Deep Learning Explained,StatQuest,8,2,2025-02-22 04:01:00,-0.8676,-0.1865,0.3322,Negative,English
CMT00535,"Clickbait title, the video has nothing to do with it. 🚫",Python Tutorial for Beginners,freeCodeCamp,14,4,2024-11-27 22:25:00,-0.6425,-0.3499,0.6495,Negative,Hindi
CMT00536,"Not helpful at all, I had to go elsewhere to understand. 😡",Web Development with Flask,KrishNaik,28,15,2024-12-28 19:42:00,-0.7491,-0.9095,0.8738,Negative,Hinglish
CMT00537,"Terrible explanation, I understand nothing after watching this. Great work. ❌",Neural Networks Tutorial,3Blue1Brown,18,4,2024-02-12 18:11:00,-0.985,-0.5207,0.3082,Negative,English
CMT00538,This topic was covered in my class too. Thanks! 🤷,Natural Language Processing Basics,Sentdex,1,1,2024-02-15 04:31:00,-0.0294,-0.0146,0.7973,Neutral,English
CMT00539,"Amazing quality content, you are a legend! Please reply. 🎉",Web Development with Flask,StatQuest,29,28,2024-06-17 10:47:00,0.3159,0.8831,0.8957,Positive,Tamil
CMT00540,"The worst channel I have ever subscribed to, unsubscribing now. Thanks! 😤",Python Tutorial for Beginners,freeCodeCamp,1,1,2024-06-16 22:29:00,-0.94,-0.8588,0.4491,Negative,English
CMT00541,"You are a genius, this was so helpful for my exam! 👍",Web Development with Flask,Sentdex,154,13,2024-10-17 05:53:00,0.5061,0.5183,0.2346,Positive,English
CMT00542,"Please take this video down, it is spreading wrong information. Please reply. 😡",Reinforcement Learning Guide,CodeBasics,9,6,2024-03-19 07:49:00,-0.7903,-0.0519,0.4985,Negative,English
CMT00543,"Incredible work, keep it up! You are the best! Great work. 🔥",Data Science with Pandas,TechWithTim,12,1,2025-04-16 22:42:00,0.4205,0.6108,0.4839,Positive,Hinglish
CMT00544,"This is the worst video I have ever seen, waste of time. Great work. 🚫",Reinforcement Learning Guide,CodeBasics,11,3,2024-02-19 20:18:00,-0.6803,-0.9583,0.3585,Negative,English
CMT00545,"Best channel on YouTube for learning, period! Thanks! 👍",Neural Networks Tutorial,Sentdex,48,1,2024-08-01 05:24:00,0.4085,0.4289,0.7236,Positive,English
CMT00546,The video is around 15 minutes long. 🤷,Natural Language Processing Basics,Programming with Mosh,2,1,2025-01-02 21:06:00,-0.0304,-0.0007,0.7656,Neutral,English
CMT00547,Finally someone explained this topic correctly! 💯,Neural Networks Tutorial,3Blue1Brown,6,2,2025-03-20 20:27:00,0.4979,0.5849,0.1744,Positive,English
CMT00548,"Okay video, nothing special really. Please reply. 📌",Computer Vision with OpenCV,Sentdex,5,2,2025-04-24 13:05:00,0.0118,0.0171,0.8258,Neutral,English
CMT00549,"Wow this is so good, subscribing right now! Please reply. ❤️",Neural Networks Tutorial,CampusX,36,36,2024-02-18 17:04:00,0.6933,0.3354,0.8338,Positive,English
CMT00550,"Stopped watching at 2 minutes, absolute waste of my time. Great work. 🤦",Natural Language Processing Basics,Programming with Mosh,14,2,2025-05-30 00:07:00,-0.9012,-0.3722,0.6924,Negative,English
CMT00551,Watching this as part of my coursework. Great work. 🙄,Reinforcement Learning Guide,freeCodeCamp,3,3,2024-09-28 10:58:00,-0.0364,-0.0067,0.7971,Neutral,English
CMT00552,"Best channel on YouTube for learning, period! Please reply. 💯",Python Tutorial for Beginners,TechWithTim,95,25,2024-04-29 00:10:00,0.2938,0.6897,0.6246,Positive,English
CMT00553,"Best channel on YouTube for learning, period! ✨",Neural Networks Tutorial,CampusX,40,5,2024-05-08 04:00:00,0.7324,0.3377,0.2526,Positive,English
CMT00554,I watched this video today. Keep it up! 💭,Computer Vision with OpenCV,KrishNaik,4,0,2024-11-04 14:09:00,-0.0233,0.0119,0.4792,Neutral,English
CMT00555,"Wow this is so good, subscribing right now! Keep it up! 🙌",Python Tutorial for Beginners,freeCodeCamp,104,37,2024-09-05 06:18:00,0.7445,0.473,0.5555,Positive,English
CMT00556,"Incredible work, keep it up! You are the best! Keep it up! 💯",Reinforcement Learning Guide,Programming with Mosh,25,23,2024-10-24 01:31:00,0.6426,0.7274,0.4197,Positive,English
CMT00557,"Nothing new here, just copied from other videos. Keep it up! 😡",Reinforcement Learning Guide,3Blue1Brown,1,2,2024-03-06 08:57:00,-0.772,-0.9423,0.6186,Negative,English
CMT00558,"This video deserves way more views, so underrated! Great work. 👍",Deep Learning Explained,freeCodeCamp,1,1,2025-03-24 07:32:00,0.4714,0.4644,0.2758,Positive,Hindi
CMT00559,This topic was covered in my class too. Keep it up! 🤷,Web Development with Flask,freeCodeCamp,7,2,2024-07-31 09:44:00,-0.0295,-0.0165,0.6994,Neutral,Hindi
CMT00560,"Outstanding content, very well explained! Keep it up! 💯",Natural Language Processing Basics,KrishNaik,48,13,2024-02-18 00:22:00,0.1969,0.5176,0.8047,Positive,English
CMT00561,"Perfect explanation, exactly what I was looking for! 💯",Reinforcement Learning Guide,KrishNaik,60,7,2024-08-17 15:16:00,0.0801,0.1105,0.8949,Positive,English
CMT00562,"You are a genius, this was so helpful for my exam! 🔥",Python Tutorial for Beginners,freeCodeCamp,11,12,2025-04-13 03:06:00,0.3014,0.1936,0.7253,Positive,Hinglish
CMT00563,This is about machine learning I think. Thanks! 🤔,Web Development with Flask,CodeBasics,0,1,2025-03-28 16:31:00,0.0006,-0.0266,0.686,Neutral,English
CMT00564,"Boring and repetitive, just reading the slides word by word. Keep it up! 😤",Neural Networks Tutorial,TechWithTim,0,0,2025-04-30 10:18:00,-0.22,-0.8832,0.504,Negative,English
CMT00565,"Amazing quality content, you are a legend! Please reply. 👍",Neural Networks Tutorial,KrishNaik,21,4,2025-03-15 13:58:00,0.389,0.6817,0.4274,Positive,English
CMT00566,Subscribed to the channel a while ago. 😐,Computer Vision with OpenCV,Sentdex,4,0,2024-12-12 10:25:00,0.0355,-0.0046,0.8856,Neutral,English
CMT00567,"Best tutorial I have ever watched, very helpful! 😊",Computer Vision with OpenCV,CampusX,24,13,2025-02-15 21:44:00,0.6706,0.6594,0.5429,Positive,English
CMT00568,"This is misleading information, do not trust this. 💀",Neural Networks Tutorial,freeCodeCamp,5,5,2024-07-29 17:39:00,-0.9826,-0.7342,0.7307,Negative,Hinglish
CMT00569,"Horrible video, the examples make no sense at all. 👎",Computer Vision with OpenCV,3Blue1Brown,23,12,2024-05-09 16:34:00,-0.2611,-0.1631,0.3271,Negative,English
CMT00570,The presenter is very unclear and keeps making mistakes. 😡,Computer Vision with OpenCV,Programming with Mosh,4,2,2024-09-04 09:46:00,-0.6697,-0.3961,0.4382,Negative,English
CMT00571,"This is misleading information, do not trust this. 👎",Machine Learning Crash Course,freeCodeCamp,7,4,2024-01-06 14:21:00,-0.7458,-0.5179,0.8864,Negative,Tamil
CMT00572,"I cannot believe this has so many views, very disappointing. Great work. 🤦",Reinforcement Learning Guide,CodeBasics,15,12,2025-06-16 23:15:00,-0.1962,-0.7779,0.1842,Negative,English
CMT00573,"This video deserves way more views, so underrated! Keep it up! 💯",Machine Learning Crash Course,Sentdex,25,1,2025-03-11 04:30:00,0.4771,0.1892,0.2718,Positive,English
CMT00574,"Horrible video, the examples make no sense at all. Great work. ❌",Reinforcement Learning Guide,freeCodeCamp,9,10,2025-03-09 14:44:00,-0.4371,-0.507,0.8448,Negative,English
CMT00575,First comment from my side on this channel. Thanks! 📌,Computer Vision with OpenCV,Telusko,9,1,2024-08-05 14:30:00,-0.0285,-0.0298,0.1261,Neutral,English
CMT00576,"Incredible work, keep it up! You are the best! Great work. 🔥",Reinforcement Learning Guide,CampusX,149,2,2025-06-19 04:07:00,0.6155,0.4382,0.3972,Positive,English
CMT00577,This video is absolutely amazing! Loved every second of it! 💯,Natural Language Processing Basics,CampusX,7,3,2024-07-06 23:31:00,0.7937,0.185,0.1017,Positive,Hinglish
CMT00578,"Best tutorial I have ever watched, very helpful! Great work. 🙌",Neural Networks Tutorial,freeCodeCamp,130,46,2024-05-15 04:32:00,0.4425,0.5944,0.6092,Positive,Tamil
CMT00579,This video is way too long and covers nothing useful. Keep it up! ❌,Deep Learning Explained,StatQuest,6,5,2024-02-16 21:56:00,-0.1756,-0.691,0.4545,Negative,English
CMT00580,This really helped me understand the topic perfectly! Please reply. 🎉,Machine Learning Crash Course,Telusko,14,2,2024-07-16 19:34:00,0.7148,0.5934,0.5615,Positive,English
CMT00581,"Nothing new here, just copied from other videos. 💀",Natural Language Processing Basics,KrishNaik,6,3,2025-03-30 02:51:00,-0.5175,-0.9823,0.5268,Negative,English
CMT00582,"Nothing new here, just copied from other videos. Thanks! ❌",Neural Networks Tutorial,TechWithTim,39,33,2024-11-20 12:16:00,-0.1797,-0.9779,0.1728,Negative,English
CMT00583,"Wow this is so good, subscribing right now! Great work. 👍",Neural Networks Tutorial,CodeBasics,33,3,2024-11-29 05:01:00,0.2217,0.7799,0.6706,Positive,English
CMT00584,"Wow this is so good, subscribing right now! 💯",Python Tutorial for Beginners,KrishNaik,19,7,2024-08-30 15:32:00,0.4381,0.358,0.7019,Positive,English
CMT00585,"Absolutely brilliant explanation, 10 out of 10! 🙌",Neural Networks Tutorial,KrishNaik,50,1,2024-10-02 17:37:00,0.4869,0.4367,0.6401,Positive,English
CMT00586,This video is way too long and covers nothing useful. 👎,Computer Vision with OpenCV,KrishNaik,2,1,2025-01-17 17:10:00,-0.7037,-0.6136,0.7256,Negative,English
CMT00587,The video covers the basic points. Please reply. 📌,Natural Language Processing Basics,CodeBasics,0,0,2024-03-02 15:17:00,-0.0039,-0.0399,0.5783,Neutral,Hindi
CMT00588,I have seen similar content before. Thanks! 😐,Computer Vision with OpenCV,Programming with Mosh,0,0,2024-11-03 02:25:00,0.0068,0.0008,0.6587,Neutral,English
CMT00589,"This gave me a headache, the explanation is so confusing. 😒",Web Development with Flask,CampusX,1,2,2025-04-08 08:15:00,-0.1644,-0.7997,0.6298,Negative,English
CMT00590,"Best channel on YouTube for learning, period! 👍",Python Tutorial for Beginners,Programming with Mosh,8,7,2024-01-05 00:43:00,0.3587,0.9183,0.2388,Positive,Hinglish
CMT00591,"Horrible video, the examples make no sense at all. Please reply. 👎",Python Tutorial for Beginners,freeCodeCamp,1,2,2024-05-06 11:52:00,-0.4842,-0.2521,0.4011,Negative,Hinglish
CMT00592,This video is absolutely amazing! Loved every second of it! Keep it up! ❤️,Python Tutorial for Beginners,KrishNaik,51,47,2024-01-21 08:43:00,0.1673,0.402,0.8371,Positive,English
CMT00593,"Best channel on YouTube for learning, period! Thanks! ❤️",SQL for Data Analysis,3Blue1Brown,10,0,2024-10-14 15:57:00,0.6377,0.818,0.6632,Positive,Hinglish
CMT00594,Finally someone explained this topic correctly! Thanks! 🙌,Computer Vision with OpenCV,KrishNaik,21,21,2024-06-28 02:37:00,0.1543,0.3135,0.2026,Positive,English
CMT00595,Loved the way you explained with examples! Thanks! 🎉,Python Tutorial for Beginners,Telusko,113,39,2024-09-15 21:35:00,0.8542,0.887,0.8065,Positive,English
CMT00596,"Terrible explanation, I understand nothing after watching this. Great work. ❌",Machine Learning Crash Course,Telusko,6,7,2025-05-22 11:33:00,-0.1874,-0.6932,0.7072,Negative,Hindi
CMT00597,"Amazing quality content, you are a legend! Thanks! 💯",Web Development with Flask,Sentdex,55,36,2024-01-26 23:14:00,0.5505,0.3504,0.8825,Positive,English
CMT00598,I have seen similar content before. 🤔,SQL for Data Analysis,StatQuest,0,0,2024-12-08 08:15:00,-0.0268,-0.0151,0.1863,Neutral,English
CMT00599,The slides are visible and readable. Please reply. 🤔,Reinforcement Learning Guide,freeCodeCamp,1,0,2025-04-02 18:07:00,0.0016,-0.0211,0.1684,Neutral,English
CMT00600,"The explanation is crystal clear, thank you so much! 🙌",Natural Language Processing Basics,Programming with Mosh,2,3,2024-03-08 03:43:00,0.7857,0.1089,0.1446,Positive,English
CMT00601,Watching this as part of my coursework. Please reply. 💭,Reinforcement Learning Guide,TechWithTim,0,1,2025-01-28 14:50:00,-0.0323,0.0202,0.4425,Neutral,Hinglish
CMT00602,This video is absolutely amazing! Loved every second of it! ❤️,Machine Learning Crash Course,TechWithTim,16,2,2024-07-17 18:08:00,0.4768,0.3618,0.6099,Positive,English
CMT00603,"Best channel on YouTube for learning, period! 😊",Data Science with Pandas,CampusX,9,9,2025-03-22 16:41:00,0.4679,0.281,0.7035,Positive,English
CMT00604,The video is around 15 minutes long. Great work. 😶,Web Development with Flask,TechWithTim,0,0,2024-02-28 07:32:00,-0.0282,-0.0153,0.7553,Neutral,Hinglish
CMT00605,"Outstanding content, very well explained! ❤️",Web Development with Flask,KrishNaik,6,7,2025-04-23 19:44:00,0.9679,0.6585,0.3649,Positive,Hinglish
CMT00606,I will share this with my classmates. Keep it up! 🤔,Python Tutorial for Beginners,freeCodeCamp,3,1,2024-01-04 20:14:00,-0.016,-0.0137,0.6546,Neutral,English
